value,count
0.7111767,187
0.7111767,187
0.7111767,109
0.71119905,65
0.71119905,65
0.7112509,194
0.7112509,92
0.7112509,93
0.7112509,128
0.7112509,194
0.7114048,54
0.7114048,54
0.71149987,144
0.71149987,276
0.71149987,276
0.71149987,131
0.71149987,184
0.71166587,93
0.71166587,56
0.71166587,68
0.71166587,50
0.71166587,93
0.71177095,50
0.71177095,64
0.71177095,64
0.7117767,152
0.7117767,96
0.7117767,67
0.7117767,110
0.7117767,152
0.7118941,141
0.7118941,141
0.7118941,77
0.7118941,74
0.7118941,97
0.71208215,52
0.71208215,69
0.71208215,69
0.71228755,90
0.71228755,121
0.71228755,92
0.71228755,166
0.71228755,166
0.7123726,1730
0.7123726,1730
0.7123726,1149
0.7123726,770
0.7123726,1267
0.71242607,229
0.71242607,229
0.71242607,116
0.71242607,151
0.71242607,101
0.7124468,82
0.7124468,82
0.7124468,64
0.7125785,154
0.7125785,154
0.7125785,90
0.7125785,73
0.7125785,103
0.71287876,97
0.71287876,198
0.71287876,198
0.71287876,109
0.71287876,133
0.712953,67
0.712953,67
0.71313953,113
0.71313953,69
0.71313953,90
0.71313953,61
0.71313953,113
0.7131953,116
0.7131953,116
0.7131953,66
0.7131953,84
0.71338546,69
0.71338546,83
0.71338546,53
0.71338546,106
0.71338546,106
0.71357536,85
0.71357536,77
0.71357536,54
0.71357536,125
0.71357536,125
0.71359795,72
0.71359795,72
0.7136097,85
0.7136097,135
0.7136097,205
0.7136097,205
0.7136097,113
0.71361065,58
0.71361065,58
0.71362865,222
0.71362865,222
0.71362865,124
0.71362865,155
0.71362865,118
0.7138446,136
0.7138446,210
0.7138446,210
0.7138446,125
0.7138446,108
0.7139407,156
0.7139407,222
0.7139407,344
0.7139407,344
0.7139407,190
0.7139704,157
0.7139704,157
0.7139704,89
0.7139704,69
0.7139704,99
0.7141811,51
0.7141811,51
0.7142032,72
0.7142032,72
0.7145712,58
0.7145712,58
0.7146574,104
0.7146574,68
0.7146574,56
0.7146574,70
0.7146574,104
0.7146818,292
0.7146818,292
0.7146818,158
0.7146818,134
0.7146818,191
0.7147761,66
0.7147761,66
0.7147971,241
0.7147971,241
0.7147971,134
0.7147971,115
0.7147971,164
0.71484447,58
0.71484447,58
0.71484447,82
0.71484447,82
0.71499586,1646
0.71499586,1066
0.71499586,1210
0.71499586,733
0.71499586,1646
0.71504176,90
0.71504176,56
0.71504176,64
0.71504176,90
0.7150587,81
0.7150587,112
0.7150587,112
0.7150587,64
0.7150629,58
0.7150629,54
0.7150629,74
0.7150629,106
0.7150629,106
0.71507,149
0.71507,124
0.71507,98
0.71507,203
0.71507,203
0.715274,104
0.715274,53
0.715274,56
0.715274,104
0.715274,75
0.7154726,56
0.7154726,56
0.7157394,284
0.7157394,284
0.7157394,163
0.7157394,142
0.7157394,186
0.71583533,161
0.71583533,84
0.71583533,104
0.71583533,81
0.71583533,161
0.7158421,453
0.7158421,307
0.7158421,210
0.7158421,321
0.7158421,453
0.71584934,289
0.71584934,289
0.71584934,152
0.71584934,183
0.71584934,143
0.71589917,390
0.71589917,229
0.71589917,264
0.71589917,200
0.71589917,390
0.7160005,65
0.7160005,97
0.7160005,145
0.7160005,145
0.7160005,81
0.71602756,395
0.71602756,395
0.71602756,197
0.71602756,239
0.71602756,186
0.7161623,55
0.7161623,55
0.7162418,103
0.7162418,148
0.7162418,148
0.7162418,91
0.7162418,74
0.71640444,69
0.71640444,69
0.71640444,50
0.71640444,54
0.71648335,95
0.71648335,114
0.71648335,102
0.71648335,194
0.71648335,194
0.7165139,115
0.7165139,115
0.7165139,71
0.7165139,79
0.716779,1471
0.716779,678
0.716779,1024
0.716779,1471
0.716779,1068
0.7168474,62
0.7168474,62
0.7168637,141
0.7168637,158
0.7168637,233
0.7168637,233
0.7168637,154
0.71697396,116
0.71697396,116
0.71697396,78
0.71697396,83
0.71697396,53
0.71734744,56
0.71734744,56
0.71746755,169
0.71746755,169
0.71746755,89
0.71746755,117
0.71746755,94
0.7177637,199
0.7177637,199
0.7177637,99
0.7177637,99
0.7177637,137
0.71782976,85
0.71782976,51
0.71782976,85
0.7178983,78
0.7178983,78
0.7178983,55
0.7180409,209
0.7180409,209
0.7180409,112
0.7180409,116
0.7180409,154
0.71805054,50
0.71805054,50
0.7180647,74
0.7180647,74
0.7180647,58
0.71806955,233
0.71806955,233
0.71806955,116
0.71806955,149
0.71806955,118
0.71811306,1350
0.71811306,880
0.71811306,990
0.71811306,577
0.71811306,1350
0.7182087,283
0.7182087,283
0.7182087,131
0.7182087,144
0.7182087,179
0.7185149,529
0.7185149,881
0.7185149,1215
0.7185149,1215
0.7185149,836
0.718556,97
0.718556,55
0.718556,97
0.718556,63
0.718582,210
0.718582,100
0.718582,96
0.718582,210
0.718582,146
0.71880627,57
0.71880627,64
0.71880627,88
0.71880627,88
0.71883744,123
0.71883744,123
0.71883744,77
0.71883744,78
0.71883744,53
0.71891934,130
0.71891934,130
0.71891934,74
0.71891934,89
0.71891934,58
0.7189275,77
0.7189275,108
0.7189275,156
0.7189275,156
0.7189275,80
0.71897644,119
0.71897644,71
0.71897644,87
0.71897644,63
0.71897644,119
0.71911085,56
0.71911085,56
0.7191468,63
0.7191468,92
0.7191468,92
0.7191468,51
0.7192735,59
0.7192735,59
0.7192735,50
0.719311,64
0.719311,64
0.7193626,157
0.7193626,157
0.7193626,85
0.7193626,74
0.7193626,103
0.71959877,103
0.71959877,53
0.71959877,71
0.71959877,50
0.71959877,103
0.7196653,129
0.7196653,129
0.7196653,70
0.7196653,66
0.7196653,84
0.7197368,57
0.7197368,57
0.71994,73
0.71994,65
0.71994,51
0.71994,120
0.71994,120
0.7199877,95
0.7199877,137
0.7199877,209
0.7199877,209
0.7199877,113
0.7200527,95
0.7200527,134
0.7200527,202
0.7200527,202
0.7200527,116
0.7200765,100
0.7200765,130
0.7200765,206
0.7200765,206
0.7200765,114
0.7200781,83
0.7200781,133
0.7200781,195
0.7200781,195
0.7200781,115
0.72010666,62
0.72010666,68
0.72010666,111
0.72010666,111
0.72018933,85
0.72018933,85
0.72018933,53
0.7201948,105
0.7201948,105
0.7201948,56
0.7201948,53
0.7201948,71
0.72027427,170
0.72027427,91
0.72027427,126
0.72027427,93
0.72027427,170
0.72042197,67
0.72042197,67
0.72046345,84
0.72046345,55
0.72046345,84
0.72062624,65
0.72062624,84
0.72062624,84
0.72062624,62
0.7208662,106
0.7208662,106
0.7208662,63
0.7208662,55
0.7208662,70
0.7208791,59
0.7208791,102
0.7208791,136
0.7208791,136
0.7208791,99
0.7210291,230
0.7210291,230
0.7210291,128
0.7210291,115
0.7210291,171
0.7210695,54
0.7210695,54
0.72110337,118
0.72110337,81
0.72110337,160
0.72110337,160
0.72110337,109
0.721112,180
0.721112,84
0.721112,103
0.721112,180
0.721112,111
0.7212667,64
0.7212667,64
0.7212862,50
0.7212862,70
0.7212862,70
0.72145814,244
0.72145814,125
0.72145814,146
0.72145814,121
0.72145814,244
0.72160894,57
0.72160894,64
0.72160894,96
0.72160894,96
0.72165793,51
0.72165793,51
0.7216845,68
0.7216845,68
0.7217348,617
0.7217348,617
0.7217348,379
0.7217348,291
0.7217348,436
0.72175467,76
0.72175467,53
0.72175467,114
0.72175467,114
0.72175467,70
0.7217694,56
0.7217694,56
0.7217962,347
0.7217962,347
0.7217962,182
0.7217962,149
0.7217962,207
0.7219495,151
0.7219495,219
0.7219495,333
0.7219495,333
0.7219495,193
0.7219928,62
0.7219928,85
0.7219928,85
0.7220322,58
0.7220322,58
0.7220846,55
0.7220846,55
0.7222146,157
0.7222146,157
0.7222146,93
0.7222146,80
0.7222146,108
0.7222418,168
0.7222418,247
0.7222418,247
0.7222418,138
0.7222418,136
0.72233725,65
0.72233725,65
0.72251385,155
0.72251385,105
0.72251385,120
0.72251385,69
0.72251385,155
0.72265685,75
0.72265685,75
0.72269404,106
0.72269404,190
0.72269404,190
0.72269404,107
0.72269404,127
0.72279507,54
0.72279507,82
0.72279507,82
0.7227971,53
0.7227971,53
0.722857,81
0.722857,52
0.722857,81
0.722857,59
0.7230792,158
0.7230792,158
0.7230792,84
0.7230792,94
0.7230792,102
0.723154,216
0.723154,112
0.723154,105
0.723154,216
0.723154,128
0.7232845,68
0.7232845,68
0.7232845,50
0.7233233,564
0.7233233,933
0.7233233,1280
0.7233233,1280
0.7233233,834
0.7234117,56
0.7234117,85
0.7234117,112
0.7234117,112
0.7234117,70
0.72346747,184
0.72346747,379
0.72346747,379
0.72346747,197
0.72346747,250
0.72350687,208
0.72350687,147
0.72350687,318
0.72350687,318
0.72350687,164
0.7235117,56
0.7235117,89
0.7235117,109
0.7235117,109
0.7235117,68
0.7235346,79
0.7235346,54
0.7235346,79
0.72358775,71
0.72358775,53
0.72358775,71
0.7237437,299
0.7237437,299
0.7237437,159
0.7237437,162
0.7237437,193
0.7238456,53
0.7238456,69
0.7238456,69
0.7238456,50
0.72398156,234
0.72398156,127
0.72398156,151
0.72398156,101
0.72398156,234
0.72404397,125
0.72404397,137
0.72404397,106
0.72404397,218
0.72404397,218
0.72412896,694
0.72412896,493
0.72412896,486
0.72412896,319
0.72412896,694
0.7243249,107
0.7243249,163
0.7243249,163
0.7243249,84
0.7243249,72
0.72439504,72
0.72439504,90
0.72439504,66
0.72439504,133
0.72439504,133
0.724423,117
0.724423,174
0.724423,83
0.724423,86
0.724423,174
0.72464395,73
0.72464395,73
0.7247445,91
0.7247445,52
0.7247445,68
0.7247445,91
0.72474957,263
0.72474957,152
0.72474957,170
0.72474957,124
0.72474957,263
0.7247629,92
0.7247629,55
0.7247629,92
0.7248417,1347
0.7248417,1347
0.7248417,982
0.7248417,587
0.7248417,981
0.72500503,129
0.72500503,62
0.72500503,81
0.72500503,63
0.72500503,129
0.7250641,59
0.7250641,59
0.7251298,52
0.7251298,83
0.7251298,144
0.7251298,144
0.7251298,61
0.72544587,115
0.72544587,69
0.72544587,82
0.72544587,58
0.72544587,115
0.7256708,106
0.7256708,131
0.7256708,206
0.7256708,206
0.7256708,102
0.72574466,53
0.72574466,53
0.7257744,239
0.7257744,239
0.7257744,122
0.7257744,128
0.7257744,166
0.7259847,55
0.7259847,55
0.7260633,60
0.7260633,89
0.7260633,89
0.7260633,56
0.72606474,159
0.72606474,78
0.72606474,103
0.72606474,79
0.72606474,159
0.7262532,77
0.7262532,77
0.72629327,122
0.72629327,239
0.72629327,239
0.72629327,140
0.72629327,165
0.72641313,59
0.72641313,75
0.72641313,54
0.72641313,91
0.72641313,91
0.72641766,136
0.72641766,80
0.72641766,97
0.72641766,82
0.72641766,136
0.72647166,88
0.72647166,58
0.72647166,67
0.72647166,88
0.72648865,59
0.72648865,59
0.726659,57
0.726659,57
0.72667354,168
0.72667354,199
0.72667354,154
0.72667354,327
0.72667354,327
0.7266987,351
0.7266987,593
0.7266987,781
0.7266987,781
0.7266987,572
0.72672284,97
0.72672284,53
0.72672284,62
0.72672284,97
0.7267884,71
0.7267884,83
0.7267884,123
0.7267884,123
0.7267884,76
0.72682077,189
0.72682077,101
0.72682077,124
0.72682077,93
0.72682077,189
0.72688156,67
0.72688156,67
0.72706497,204
0.72706497,157
0.72706497,325
0.72706497,325
0.72706497,162
0.727068,57
0.727068,57
0.72715837,66
0.72715837,66
0.7274161,60
0.7274161,74
0.7274161,105
0.7274161,105
0.7274161,60
0.7275142,89
0.7275142,89
0.7275142,55
0.7275142,59
0.7276235,173
0.7276235,102
0.7276235,96
0.7276235,118
0.7276235,173
0.7277405,197
0.7277405,197
0.7277405,112
0.7277405,94
0.7277405,142
0.7277524,118
0.7277524,146
0.7277524,239
0.7277524,239
0.7277524,113
0.7278649,55
0.7278649,92
0.7278649,92
0.72802156,83
0.72802156,60
0.72802156,123
0.72802156,123
0.72802156,66
0.7281454,150
0.7281454,192
0.7281454,292
0.7281454,292
0.7281454,143
0.7282998,51
0.7282998,54
0.7282998,84
0.7282998,84
0.72831625,71
0.72831625,85
0.72831625,54
0.72831625,106
0.72831625,106
0.7283246,90
0.7283246,117
0.7283246,181
0.7283246,181
0.7283246,109
0.7285383,125
0.7285383,155
0.7285383,221
0.7285383,221
0.7285383,123
0.7286087,147
0.7286087,193
0.7286087,297
0.7286087,297
0.7286087,137
0.7286185,118
0.7286185,118
0.7286185,62
0.7286185,56
0.7286185,75
0.7288306,53
0.7288306,59
0.7288306,73
0.7288306,106
0.7288306,106
0.72887146,145
0.72887146,109
0.72887146,228
0.72887146,228
0.72887146,121
0.72895527,142
0.72895527,107
0.72895527,209
0.72895527,209
0.72895527,118
0.7289776,237
0.7289776,237
0.7289776,143
0.7289776,115
0.7289776,160
0.72911114,198
0.72911114,88
0.72911114,130
0.72911114,93
0.72911114,198
0.7291467,54
0.7291467,65
0.7291467,104
0.7291467,104
0.7291467,56
0.7291961,68
0.7291961,68
0.7293204,119
0.7293204,119
0.7293204,70
0.7293204,62
0.7293204,85
0.7293846,66
0.7293846,66
0.72955185,87
0.72955185,114
0.72955185,86
0.72955185,167
0.72955185,167
0.72962046,546
0.72962046,532
0.72962046,342
0.72962046,764
0.72962046,764
0.7296919,276
0.7296919,149
0.7296919,123
0.7296919,176
0.7296919,276
0.7298665,169
0.7298665,169
0.7298665,95
0.7298665,91
0.7298665,107
0.7300838,182
0.7300838,182
0.7300838,106
0.7300838,81
0.7300838,123
0.73010516,72
0.73010516,72
0.73012847,201
0.73012847,109
0.73012847,146
0.73012847,112
0.73012847,201
0.7301676,82
0.7301676,82
0.7301927,639
0.7301927,639
0.7301927,479
0.7301927,300
0.7301927,465
0.73037636,53
0.73037636,53
0.73046654,209
0.73046654,113
0.73046654,147
0.73046654,112
0.73046654,209
0.7304816,95
0.7304816,125
0.7304816,193
0.7304816,193
0.7304816,107
0.73052174,75
0.73052174,58
0.73052174,75
0.73053265,105
0.73053265,56
0.73053265,67
0.73053265,52
0.73053265,105
0.73082477,1219
0.73082477,751
0.73082477,866
0.73082477,595
0.73082477,1219
0.73089844,232
0.73089844,232
0.73089844,131
0.73089844,135
0.73089844,97
0.73104364,119
0.73104364,63
0.73104364,81
0.73104364,54
0.73104364,119
0.7312299,248
0.7312299,160
0.7312299,124
0.7312299,188
0.7312299,248
0.7313405,52
0.7313405,52
0.73149616,259
0.73149616,259
0.73149616,147
0.73149616,163
0.73149616,124
0.73153776,203
0.73153776,156
0.73153776,298
0.73153776,298
0.73153776,145
0.7316117,117
0.7316117,142
0.7316117,219
0.7316117,219
0.7316117,114
0.7317175,220
0.7317175,220
0.7317175,115
0.7317175,106
0.7317175,149
0.7317341,53
0.7317341,53
0.73176205,115
0.73176205,155
0.73176205,114
0.73176205,233
0.73176205,233
0.7318398,54
0.7318398,79
0.7318398,79
0.7318398,50
0.73188925,75
0.73188925,81
0.73188925,52
0.73188925,111
0.73188925,111
0.7318936,77
0.7318936,107
0.7318936,156
0.7318936,156
0.7318936,92
0.7319853,66
0.7319853,91
0.7319853,91
0.7319853,55
0.7320289,96
0.7320289,52
0.7320289,55
0.7320289,73
0.7320289,96
0.7321901,144
0.7321901,178
0.7321901,273
0.7321901,273
0.7321901,131
0.73242766,92
0.73242766,197
0.73242766,197
0.73242766,94
0.73242766,130
0.732539,81
0.732539,81
0.732539,63
0.73255867,232
0.73255867,130
0.73255867,147
0.73255867,113
0.73255867,232
0.7326543,56
0.7326543,74
0.7326543,74
0.73270077,62
0.73270077,66
0.73270077,91
0.73270077,91
0.7327029,90
0.7327029,114
0.7327029,163
0.7327029,163
0.7327029,75
0.73285085,347
0.73285085,347
0.73285085,158
0.73285085,209
0.73285085,162
0.73294604,53
0.73294604,71
0.73294604,71
0.73299223,62
0.73299223,124
0.73299223,124
0.73299223,73
0.73299223,88
0.7330053,52
0.7330053,71
0.7330053,92
0.7330053,92
0.7330053,55
0.73319525,204
0.73319525,116
0.73319525,148
0.73319525,126
0.73319525,204
0.73319906,202
0.73319906,101
0.73319906,133
0.73319906,90
0.73319906,202
0.7332479,56
0.7332479,71
0.7332479,71
0.7332479,52
0.7332514,79
0.7332514,107
0.7332514,167
0.7332514,167
0.7332514,91
0.73326737,80
0.73326737,80
0.73328894,124
0.73328894,72
0.73328894,87
0.73328894,57
0.73328894,124
0.733431,153
0.733431,74
0.733431,81
0.733431,153
0.733431,91
0.7334675,196
0.7334675,196
0.7334675,105
0.7334675,97
0.7334675,137
0.7341524,159
0.7341524,159
0.7341524,70
0.7341524,74
0.7341524,92
0.73417604,85
0.73417604,103
0.73417604,79
0.73417604,177
0.73417604,177
0.73426324,56
0.73426324,75
0.73426324,75
0.73445326,98
0.73445326,64
0.73445326,68
0.73445326,55
0.73445326,98
0.7344885,85
0.7344885,85
0.7344885,52
0.7344885,59
0.73455787,126
0.73455787,175
0.73455787,126
0.73455787,264
0.73455787,264
0.7345983,54
0.7345983,67
0.7345983,97
0.7345983,97
0.7346043,56
0.7346043,74
0.7346043,74
0.73460734,57
0.73460734,69
0.73460734,94
0.73460734,94
0.7346251,90
0.7346251,114
0.7346251,213
0.7346251,213
0.7346251,117
0.7348422,118
0.7348422,190
0.7348422,190
0.7348422,101
0.7348422,92
0.7348548,170
0.7348548,104
0.7348548,85
0.7348548,115
0.7348548,170
0.7349546,266
0.7349546,266
0.7349546,141
0.7349546,125
0.7349546,171
0.73501956,185
0.73501956,185
0.73501956,96
0.73501956,122
0.73501956,95
0.73502994,635
0.73502994,445
0.73502994,448
0.73502994,280
0.73502994,635
0.73515505,84
0.73515505,86
0.73515505,67
0.73515505,133
0.73515505,133
0.73531675,183
0.73531675,183
0.73531675,87
0.73531675,113
0.73531675,89
0.7354048,111
0.7354048,153
0.7354048,223
0.7354048,223
0.7354048,131
0.7355799,51
0.7355799,63
0.7355799,63
0.73566014,61
0.73566014,156
0.73566014,156
0.73566014,80
0.73566014,88
0.73577577,276
0.73577577,276
0.73577577,140
0.73577577,174
0.73577577,127
0.7357761,66
0.7357761,92
0.7357761,92
0.7357761,61
0.73581314,69
0.73581314,78
0.73581314,63
0.73581314,130
0.73581314,130
0.73589414,194
0.73589414,194
0.73589414,114
0.73589414,135
0.73589414,104
0.7359336,65
0.7359336,65
0.7359336,50
0.7359593,152
0.7359593,152
0.7359593,74
0.7359593,58
0.7359593,88
0.7359988,427
0.7359988,427
0.7359988,254
0.7359988,185
0.7359988,276
0.73618436,92
0.73618436,92
0.73618436,58
0.73634374,181
0.73634374,93
0.73634374,120
0.73634374,82
0.73634374,181
0.73637867,61
0.73637867,61
0.7363894,646
0.7363894,646
0.7363894,436
0.7363894,332
0.7363894,474
0.7364174,114
0.7364174,114
0.7364174,64
0.7364174,55
0.7364174,68
0.73650193,90
0.73650193,90
0.73650193,59
0.73650193,66
0.73650265,58
0.73650265,77
0.73650265,51
0.73650265,107
0.73650265,107
0.7365428,132
0.7365428,166
0.7365428,259
0.7365428,259
0.7365428,144
0.73660433,173
0.73660433,173
0.73660433,90
0.73660433,118
0.73660433,91
0.7366116,151
0.7366116,185
0.7366116,261
0.7366116,261
0.7366116,145
0.73666686,160
0.73666686,168
0.73666686,99
0.73666686,240
0.73666686,240
0.7368231,194
0.7368231,194
0.7368231,105
0.7368231,101
0.7368231,135
0.7368486,87
0.7368486,87
0.7368486,51
0.7368486,54
0.73686403,58
0.73686403,58
0.7368808,294
0.7368808,185
0.7368808,149
0.7368808,211
0.7368808,294
0.7368861,158
0.7368861,158
0.7368861,81
0.7368861,74
0.7368861,97
0.7370211,72
0.7370211,97
0.7370211,145
0.7370211,145
0.7370211,81
0.73725605,165
0.73725605,165
0.73725605,98
0.73725605,111
0.73725605,87
0.737305,69
0.737305,69
0.73737717,66
0.73737717,66
0.73746127,55
0.73746127,55
0.73748076,162
0.73748076,83
0.73748076,99
0.73748076,76
0.73748076,162
0.737524,102
0.737524,59
0.737524,102
0.737524,69
0.7376324,66
0.7376324,66
0.7377761,150
0.7377761,84
0.7377761,76
0.7377761,92
0.7377761,150
0.73777854,104
0.73777854,52
0.73777854,66
0.73777854,57
0.73777854,104
0.73792255,100
0.73792255,111
0.73792255,89
0.73792255,169
0.73792255,169
0.73794526,99
0.73794526,56
0.73794526,65
0.73794526,51
0.73794526,99
0.73795867,130
0.73795867,143
0.73795867,118
0.73795867,243
0.73795867,243
0.73806036,137
0.73806036,137
0.73806036,71
0.73806036,86
0.73806036,69
0.73818505,222
0.73818505,222
0.73818505,95
0.73818505,131
0.73818505,115
0.7382641,66
0.7382641,66
0.7385019,75
0.7385019,112
0.7385019,112
0.7385019,57
0.7385019,57
0.73850924,187
0.73850924,187
0.73850924,104
0.73850924,132
0.73850924,99
0.7385158,51
0.7385158,51
0.7385463,68
0.7385463,94
0.7385463,94
0.7385463,64
0.73890114,132
0.73890114,247
0.73890114,247
0.73890114,137
0.73890114,165
0.7389392,115
0.7389392,164
0.7389392,248
0.7389392,248
0.7389392,138
0.73899233,78
0.73899233,78
0.73899233,55
0.73899233,58
0.73899615,237
0.73899615,237
0.73899615,107
0.73899615,153
0.73899615,113
0.7390294,83
0.7390294,131
0.7390294,131
0.7390294,75
0.7390294,58
0.7390634,51
0.7390634,51
0.7390811,93
0.7390811,93
0.7390811,52
0.7390811,61
0.7391523,149
0.7391523,149
0.7391523,90
0.7391523,71
0.7391523,96
0.7392508,65
0.7392508,65
0.7392845,190
0.7392845,190
0.7392845,88
0.7392845,111
0.7392845,131
0.7393081,55
0.7393081,78
0.7393081,124
0.7393081,124
0.7393081,69
0.73944515,62
0.73944515,62
0.7395051,133
0.7395051,133
0.7395051,69
0.7395051,67
0.7395051,82
0.7395134,84
0.7395134,130
0.7395134,199
0.7395134,199
0.7395134,106
0.73954356,56
0.73954356,56
0.7397008,153
0.7397008,94
0.7397008,86
0.7397008,99
0.7397008,153
0.73981243,64
0.73981243,50
0.73981243,86
0.73981243,86
0.73984283,159
0.73984283,94
0.73984283,107
0.73984283,68
0.73984283,159
0.7399691,80
0.7399691,80
0.7399893,137
0.7399893,168
0.7399893,253
0.7399893,253
0.7399893,126
0.74000067,98
0.74000067,173
0.74000067,173
0.74000067,104
0.74000067,118
0.74005127,60
0.74005127,60
0.740078,166
0.740078,94
0.740078,82
0.740078,166
0.740078,105
0.7403841,69
0.7403841,92
0.7403841,131
0.7403841,131
0.7403841,70
0.74039316,82
0.74039316,85
0.74039316,65
0.74039316,135
0.74039316,135
0.74046993,99
0.74046993,187
0.74046993,187
0.74046993,96
0.74046993,135
0.7404703,63
0.7404703,98
0.7404703,98
0.7404703,55
0.7404703,51
0.740593,98
0.740593,60
0.740593,98
0.740593,69
0.7406986,145
0.7406986,145
0.7406986,95
0.7406986,79
0.7406986,110
0.7407019,59
0.7407019,59
0.74085605,82
0.74085605,182
0.74085605,182
0.74085605,90
0.74085605,121
0.740907,266
0.740907,144
0.740907,136
0.740907,266
0.740907,186
0.7409743,104
0.7409743,176
0.7409743,176
0.7409743,94
0.7409743,89
0.7410221,56
0.7410221,56
0.74104285,170
0.74104285,170
0.74104285,90
0.74104285,119
0.74104285,85
0.7410932,63
0.7410932,79
0.7410932,125
0.7410932,125
0.7410932,62
0.741199,50
0.741199,71
0.741199,71
0.7413481,82
0.7413481,122
0.7413481,183
0.7413481,183
0.7413481,94
0.7414067,88
0.7414067,103
0.7414067,175
0.7414067,175
0.7414067,89
0.7414426,108
0.7414426,137
0.7414426,206
0.7414426,206
0.7414426,106
0.74145514,567
0.74145514,387
0.74145514,424
0.74145514,296
0.74145514,567
0.74146235,125
0.74146235,80
0.74146235,93
0.74146235,56
0.74146235,125
0.74150103,291
0.74150103,184
0.74150103,204
0.74150103,142
0.74150103,291
0.74152994,57
0.74152994,57
0.74171644,85
0.74171644,85
0.74171644,56
0.7417359,62
0.7417359,99
0.7417359,99
0.7417359,56
0.7417404,120
0.7417404,162
0.7417404,242
0.7417404,242
0.7417404,127
0.74185216,85
0.74185216,102
0.74185216,75
0.74185216,139
0.74185216,139
0.74190915,61
0.74190915,61
0.74191886,238
0.74191886,112
0.74191886,152
0.74191886,115
0.74191886,238
0.7419667,57
0.7419667,57
0.7419708,103
0.7419708,103
0.7419708,55
0.7419708,50
0.7419708,69
0.742064,163
0.742064,86
0.742064,100
0.742064,163
0.742064,109
0.74207723,89
0.74207723,55
0.74207723,89
0.74224144,472
0.74224144,328
0.74224144,682
0.74224144,682
0.74224144,445
0.74224603,91
0.74224603,98
0.74224603,81
0.74224603,157
0.74224603,157
0.74228424,93
0.74228424,58
0.74228424,141
0.74228424,141
0.74228424,83
0.7423159,54
0.7423159,73
0.7423159,108
0.7423159,108
0.7423159,60
0.74242073,51
0.74242073,51
0.7424467,172
0.7424467,260
0.7424467,372
0.7424467,372
0.7424467,233
0.74245876,146
0.74245876,77
0.74245876,93
0.74245876,63
0.74245876,146
0.74278647,82
0.74278647,82
0.74278647,57
0.742836,148
0.742836,74
0.742836,83
0.742836,148
0.742836,86
0.7428897,51
0.7428897,51
0.74295163,56
0.74295163,56
0.7429541,135
0.7429541,62
0.7429541,64
0.7429541,80
0.7429541,135
0.7430319,178
0.7430319,178
0.7430319,91
0.7430319,96
0.7430319,125
0.74304765,157
0.74304765,89
0.74304765,103
0.74304765,75
0.74304765,157
0.7430546,250
0.7430546,250
0.7430546,125
0.7430546,127
0.7430546,156
0.7430655,89
0.7430655,120
0.7430655,167
0.7430655,167
0.7430655,87
0.7431929,59
0.7431929,102
0.7431929,151
0.7431929,151
0.7431929,97
0.7431995,58
0.7431995,83
0.7431995,125
0.7431995,125
0.7431995,80
0.7432136,73
0.7432136,73
0.7434436,129
0.7434436,129
0.7434436,75
0.7434436,67
0.7434436,89
0.7435345,200
0.7435345,200
0.7435345,114
0.7435345,111
0.7435345,132
0.7437273,92
0.7437273,112
0.7437273,189
0.7437273,189
0.7437273,103
0.74390966,148
0.74390966,100
0.74390966,212
0.74390966,212
0.74390966,117
0.7439589,61
0.7439589,91
0.7439589,91
0.7440166,136
0.7440166,136
0.7440166,73
0.7440166,68
0.7440166,98
0.7440589,148
0.7440589,148
0.7440589,65
0.7440589,80
0.7440589,97
0.7440893,83
0.7440893,114
0.7440893,174
0.7440893,174
0.7440893,83
0.74411035,109
0.74411035,109
0.74411035,77
0.74411035,76
0.7441279,177
0.7441279,177
0.7441279,82
0.7441279,82
0.7441279,114
0.7441636,134
0.7441636,84
0.7441636,64
0.7441636,86
0.7441636,134
0.74423623,55
0.74423623,64
0.74423623,104
0.74423623,104
0.74433386,134
0.74433386,67
0.74433386,83
0.74433386,62
0.74433386,134
0.7443688,69
0.7443688,69
0.7443991,192
0.7443991,192
0.7443991,102
0.7443991,98
0.7443991,116
0.744435,87
0.744435,55
0.744435,87
0.744435,67
0.7445943,194
0.7445943,98
0.7445943,76
0.7445943,113
0.7445943,194
0.74477607,266
0.74477607,144
0.74477607,176
0.74477607,127
0.74477607,266
0.7448597,114
0.7448597,114
0.7448597,72
0.7448597,56
0.7448597,83
0.7448954,149
0.7448954,149
0.7448954,80
0.7448954,75
0.7448954,91
0.7449514,72
0.7449514,105
0.7449514,173
0.7449514,173
0.7449514,97
0.7450978,111
0.7450978,60
0.7450978,54
0.7450978,69
0.7450978,111
0.7451344,89
0.7451344,89
0.7452201,116
0.7452201,116
0.7452201,69
0.7452201,60
0.7452201,86
0.74525654,62
0.74525654,62
0.7452606,89
0.7452606,89
0.7452606,58
0.7453269,71
0.7453269,99
0.7453269,99
0.7453269,55
0.7453673,69
0.7453673,100
0.7453673,100
0.7453673,65
0.74543804,107
0.74543804,99
0.74543804,166
0.74543804,166
0.74543804,92
0.74548453,85
0.74548453,70
0.74548453,142
0.74548453,142
0.74548453,68
0.7456503,144
0.7456503,144
0.7456503,92
0.7456503,79
0.7456503,102
0.745669,50
0.745669,50
0.74571013,103
0.74571013,56
0.74571013,66
0.74571013,52
0.74571013,103
0.7457359,86
